"obs_id","source","compilation","location","DOI","latitude","longitude","elevation","d2H_precip","d2H_precip_err","d2H_wax","d2H_wax_err","archive_class"
"obs_0439","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",37.88,102.07,2184,-47,NA,-164,NA,"soil"
"obs_0440","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",37.88,102.07,2184,-47,NA,-167,NA,"soil"
"obs_0441","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",37.89,102.12,2143,-47,NA,-169,NA,"soil"
"obs_0442","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",37.89,102.17,2098,-47,NA,-161,NA,"soil"
"obs_0443","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",37.92,102.22,2059,-46,NA,-157,NA,"soil"
"obs_0444","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",37.94,102.3,1924,-42,NA,-155,NA,"soil"
"obs_0445","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",38,102.35,1793,-42,NA,-174,NA,"soil"
"obs_0446","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",38.02,102.38,1755,-42,NA,-159,NA,"soil"
"obs_0447","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",39.22,97.978,2779,-50,NA,-166,NA,"soil"
"obs_0448","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",39.31,97.72,3945,-67,NA,-161,NA,"soil"
"obs_0449","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",39.33,97.74,3420,-59,NA,-158,NA,"soil"
"obs_0450","Ladd 2021 compilation (Bai et al., 2014)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Qilian, Asia","10.1016/j.orggeochem.2014.05.013",39.34,97.79,3754,-65,NA,-169,NA,"soil"
"obs_0451","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Santa Lucia, North America","10.1016/j.gca.2012.09.005",14.12,-87.09,1405,-43,NA,-92.7,NA,"lake sediment"
"obs_0452","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Guangolo, North America","10.1016/j.gca.2012.09.005",14.26,-87.24,829,-35,NA,-131.2,NA,"lake sediment"
"obs_0453","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","El Chile, North America","10.1016/j.gca.2012.09.005",14.35,-86.85,1380,-43,NA,-118.5,NA,"lake sediment"
"obs_0454","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Comayagua, North America","10.1016/j.gca.2012.09.005",14.45,-87.65,563,-32,NA,-132.8,NA,"lake sediment"
"obs_0455","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Rio Jalan, North America","10.1016/j.gca.2012.09.005",14.45,-86.81,765,-33,NA,-124.8,NA,"lake sediment"
"obs_0456","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Rio Rosario, North America","10.1016/j.gca.2012.09.005",14.48,-86.98,891,-36,NA,-118.9,NA,"lake sediment"
"obs_0457","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Taulabe, North America","10.1016/j.gca.2012.09.005",14.71,-87.97,557,-32,NA,-112,NA,"lake sediment"
"obs_0458","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Copan, North America","10.1016/j.gca.2012.09.005",14.84,-89.15,613,-34,NA,-113.3,NA,"lake sediment"
"obs_0459","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Rio Blanco, North America","10.1016/j.gca.2012.09.005",14.89,-89.03,707,-36,NA,-121.4,NA,"lake sediment"
"obs_0460","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Yojoa (Soil), North America","10.1016/j.gca.2012.09.005",14.91,-87.97,662,-33,NA,-115.4,NA,"lake sediment"
"obs_0461","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Pena Blanca, North America","10.1016/j.gca.2012.09.005",14.94,-88.03,655,-33,NA,-116.7,NA,"lake sediment"
"obs_0462","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","La Entrada, North America","10.1016/j.gca.2012.09.005",15.1,-88.71,426,-31,NA,-117.3,NA,"lake sediment"
"obs_0463","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","La Barca, North America","10.1016/j.gca.2012.09.005",15.12,-87.94,56,-24,NA,-129.7,NA,"lake sediment"
"obs_0464","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Izabal Rio Oscuro, North America","10.1016/j.gca.2012.09.005",15.38,-89.33,4,-25,NA,-126.8,NA,"lake sediment"
"obs_0465","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Naco, North America","10.1016/j.gca.2012.09.005",15.41,-88.14,97,-25,NA,-127.1,NA,"lake sediment"
"obs_0466","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Izabal Centro, North America","10.1016/j.gca.2012.09.005",15.52,-89.15,4,-24,NA,-142.6,NA,"lake sediment"
"obs_0467","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","El Golfete, North America","10.1016/j.gca.2012.09.005",15.72,-88.89,0,-24,NA,-130.6,NA,"lake sediment"
"obs_0468","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Puente Cienega, North America","10.1016/j.gca.2012.09.005",15.74,-89.07,75,-25,NA,-133.7,NA,"lake sediment"
"obs_0469","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","El Juleque, North America","10.1016/j.gca.2012.09.005",16.91,-89.77,158,-26,NA,-113.5,NA,"lake sediment"
"obs_0470","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Quexil (Soil), North America","10.1016/j.gca.2012.09.005",16.92,-89.82,133,-26,NA,-110.3,NA,"lake sediment"
"obs_0471","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Quexil (Lake), North America","10.1016/j.gca.2012.09.005",16.92,-89.82,133,-26,NA,-118.2,NA,"lake sediment"
"obs_0472","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Peten Itza, North America","10.1016/j.gca.2012.09.005",16.93,-89.89,109,-25,NA,-136.3,NA,"lake sediment"
"obs_0473","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Macanche, North America","10.1016/j.gca.2012.09.005",16.97,-89.64,169,-26,NA,-115,NA,"lake sediment"
"obs_0474","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Salpeten, North America","10.1016/j.gca.2012.09.005",16.98,-89.68,105,-25,NA,-120.8,NA,"lake sediment"
"obs_0475","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Sacpuy (Lake), North America","10.1016/j.gca.2012.09.005",16.99,-90.05,123,-26,NA,-119.8,NA,"lake sediment"
"obs_0476","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Yaxha (Soil), North America","10.1016/j.gca.2012.09.005",17.07,-89.41,130,-25,NA,-127.4,NA,"lake sediment"
"obs_0477","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Yaxha (Lake), North America","10.1016/j.gca.2012.09.005",17.07,-89.41,130,-25,NA,-120.1,NA,"lake sediment"
"obs_0478","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Cuerpo Uno [a], North America","10.1016/j.gca.2012.09.005",17.49,-90.39,115,-26,NA,-121.2,NA,"lake sediment"
"obs_0479","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Chichancanab, North America","10.1016/j.gca.2012.09.005",19.88,-88.77,10,-20,NA,-101,NA,"lake sediment"
"obs_0480","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Hobonil, North America","10.1016/j.gca.2012.09.005",20,-89.03,44,-21,NA,-101.3,NA,"lake sediment"
"obs_0481","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Cepeda Peraza, North America","10.1016/j.gca.2012.09.005",20.16,-89.24,50,-21,NA,-111.3,NA,"lake sediment"
"obs_0482","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Ticul, North America","10.1016/j.gca.2012.09.005",20.35,-89.5,10,-20,NA,-117.4,NA,"lake sediment"
"obs_0483","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Canana, North America","10.1016/j.gca.2012.09.005",20.49,-89.17,13,-18,NA,-112.2,NA,"lake sediment"
"obs_0484","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Chumayel, North America","10.1016/j.gca.2012.09.005",20.49,-89.19,13,-18,NA,-83.8,NA,"lake sediment"
"obs_0485","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Yaalchak [a], North America","10.1016/j.gca.2012.09.005",20.6,-89.71,6,-20,NA,-118.7,NA,"lake sediment"
"obs_0486","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Xoche [a], North America","10.1016/j.gca.2012.09.005",20.66,-89.37,16,-18,NA,-128.2,NA,"lake sediment"
"obs_0487","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Dzitya (Lake), North America","10.1016/j.gca.2012.09.005",21.07,-89.69,5,-18,NA,-103.9,NA,"lake sediment"
"obs_0488","Ladd 2021 compilation (Douglas et al., 2012)","ETH Zurich: doi:10.3929/ethz-b-000412154","Dzitya (Soil), North America","10.1016/j.gca.2012.09.005",21.07,-89.69,5,-18,NA,-110.3,NA,"lake sediment"
"obs_0489","Ladd 2021 compilation (Duan et al 2011)","ETH Zurich: doi:10.3929/ethz-b-000412154","Lake Qinghai, Asia","10.1016/j.orggeochem.2011.06.009",37,100,3193,-53,5,-157,NA,"lake sediment"
"obs_0490","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","JS3, Asia","10.1016/j.chemgeo.2019.05.005",26.485,100.338,2190,-77,NA,-197,NA,"soil"
"obs_0491","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","JS6, Asia","10.1016/j.chemgeo.2019.05.005",26.486,100.348,1906,-73,NA,-166,NA,"soil"
"obs_0492","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","JS8, Asia","10.1016/j.chemgeo.2019.05.005",26.487,100.371,1701,-70,NA,-204,NA,"soil"
"obs_0493","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","JS4, Asia","10.1016/j.chemgeo.2019.05.005",26.489,100.346,2092,-76,NA,-185,NA,"soil"
"obs_0494","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","JS1, Asia","10.1016/j.chemgeo.2019.05.005",26.494,100.312,2386,-80,NA,-204,NA,"soil"
"obs_0495","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","JS12, Asia","10.1016/j.chemgeo.2019.05.005",26.5017,100.4082,1309,-64,NA,-169,NA,"soil"
"obs_0496","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","JH9, Asia","10.1016/j.chemgeo.2019.05.005",26.537,100.003,3007,-90,NA,-218,NA,"soil"
"obs_0497","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","JH8, Asia","10.1016/j.chemgeo.2019.05.005",26.547,100,2901,-89,NA,-221,NA,"soil"
"obs_0498","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","JH2, Asia","10.1016/j.chemgeo.2019.05.005",26.549,99.961,2319,-80,NA,-198,NA,"soil"
"obs_0499","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","JH5, Asia","10.1016/j.chemgeo.2019.05.005",26.558,99.982,2600,-84,NA,-206,NA,"soil"
"obs_0500","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","LJ17, Asia","10.1016/j.chemgeo.2019.05.005",26.628,99.722,3918,-105,NA,-217,NA,"soil"
"obs_0501","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","LJ1, Asia","10.1016/j.chemgeo.2019.05.005",26.63,99.915,2305,-80,NA,-197,NA,"soil"
"obs_0502","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","TCS2017, Asia","10.1016/j.chemgeo.2019.05.005",26.631,99.718,3886,-104,NA,-220,NA,"soil"
"obs_0503","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","LJ2, Asia","10.1016/j.chemgeo.2019.05.005",26.639,99.879,2400,-81,NA,-211,NA,"soil"
"obs_0504","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","LJ6, Asia","10.1016/j.chemgeo.2019.05.005",26.643,99.821,2800,-87,NA,-213,NA,"soil"
"obs_0505","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","LJ15, Asia","10.1016/j.chemgeo.2019.05.005",26.648,99.74,3789,-103,NA,-242,NA,"soil"
"obs_0506","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","LJ13, Asia","10.1016/j.chemgeo.2019.05.005",26.648,99.776,3504,-98,NA,-226,NA,"soil"
"obs_0507","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","LJ8, Asia","10.1016/j.chemgeo.2019.05.005",26.654,99.805,3011,-91,NA,-216,NA,"soil"
"obs_0508","Ladd 2021 compilation (Feng et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","LJ9, Asia","10.1016/j.chemgeo.2019.05.005",26.658,99.794,3125,-93,NA,-207,NA,"soil"
"obs_0509","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Quiver, North America","10.1016/j.gca.2019.08.026",43.74,-74.87,539,-72,1,-179,NA,"lake sediment"
"obs_0510","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Wolf, North America","10.1016/j.gca.2019.08.026",44.02,-74.22,558,-73,1,-179,NA,"lake sediment"
"obs_0511","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Horseshoe, North America","10.1016/j.gca.2019.08.026",44.14,-74.62,524,-74,1,-188,NA,"lake sediment"
"obs_0512","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Heart, North America","10.1016/j.gca.2019.08.026",44.18,-73.97,665,-75,1,-186,NA,"lake sediment"
"obs_0513","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Sucker, North America","10.1016/j.gca.2019.08.026",44.18,-75.12,426,-74,1,-197,NA,"lake sediment"
"obs_0514","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Raquette, North America","10.1016/j.gca.2019.08.026",44.23,-74.47,470,-74,1,-186,NA,"lake sediment"
"obs_0515","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","East Pine, North America","10.1016/j.gca.2019.08.026",44.34,-74.41,513,-75,1,-193,NA,"lake sediment"
"obs_0516","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Little Green, North America","10.1016/j.gca.2019.08.026",44.36,-74.3,521,-75,1,-190,NA,"lake sediment"
"obs_0517","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Moose, North America","10.1016/j.gca.2019.08.026",44.37,-74.06,475,-74,1,-190,NA,"lake sediment"
"obs_0518","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Hope, North America","10.1016/j.gca.2019.08.026",44.51,-74.13,523,-76,1,-190,NA,"lake sediment"
"obs_0519","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Debar, North America","10.1016/j.gca.2019.08.026",44.62,-74.19,483,-76,1,-196,NA,"lake sediment"
"obs_0520","Ladd 2021 compilation (Freimuth et al 2019b)","ETH Zurich: doi:10.3929/ethz-b-000412154","Chazy, North America","10.1016/j.gca.2019.08.026",44.73,-73.82,466,-76,1,-188,NA,"lake sediment"
"obs_0521","Ladd 2021 compilation (Freimuth et al., 2019a)","ETH Zurich: doi:10.3929/ethz-b-000412154","Brown's Bog, Ohio, North America","10.1016/j.orggeochem.2019.01.006",40.6818,-82.06045,291,-50,2,-176.3,NA,"lake sediment"
"obs_0523","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mitzpe ramon, Asia","10.1029/2019jg005149",30.6199,34.7867,828,-21,NA,-116,NA,"lake sediment"
"obs_0524","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Arad, Asia","10.1029/2019jg005149",31.23727,35.21481,558,-21,NA,-146,NA,"lake sediment"
"obs_0525","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Beer Sheva, Asia","10.1029/2019jg005149",31.24406,34.89974,353,-17,NA,-142,NA,"lake sediment"
"obs_0526","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Soreq, Asia","10.1029/2019jg005149",31.75327,35.02987,400,-22,NA,-149,NA,"lake sediment"
"obs_0527","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Jerusalem, Asia","10.1029/2019jg005149",31.7857,35.17076,815,-28,NA,-142,NA,"lake sediment"
"obs_0528","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Alon, Asia","10.1029/2019jg005149",31.80058,35.33009,290,-20,NA,-142,NA,"lake sediment"
"obs_0529","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Beit Dagan, Asia","10.1029/2019jg005149",31.96735,34.90578,50,-17,NA,-143,NA,"lake sediment"
"obs_0530","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Haifa, Asia","10.1029/2019jg005149",32.79204,34.97167,102,-21,NA,-140,NA,"marine sediment"
"obs_0531","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Michmanim, Asia","10.1029/2019jg005149",32.88376,35.38066,157,-22,NA,-157,NA,"lake sediment"
"obs_0532","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Peki'in, Asia","10.1029/2019jg005149",32.98272,35.3158,650,-30,NA,-145,NA,"lake sediment"
"obs_0533","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Har Canaan, Asia","10.1029/2019jg005149",33.02356,35.49748,858,-33,NA,-151,NA,"lake sediment"
"obs_0534","Ladd 2021 compilation (Goldsmith et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Hermon, Asia","10.1029/2019jg005149",33.27398,35.75821,1337,-42,NA,-155,NA,"lake sediment"
"obs_0535","Ladd 2021 compilation (Guenther et al 2013)","ETH Zurich: doi:10.3929/ethz-b-000412154","NC, Asia","10.1016/j.quaint.2013.07.013",30.5,90.6,4718,-139,4,-221.4,NA,"lake sediment"
"obs_0536","Ladd 2021 compilation (Guenther et al 2013)","ETH Zurich: doi:10.3929/ethz-b-000412154","KYC, Asia","10.1016/j.quaint.2013.07.013",30.6,82.05,4798,-109,10,-238.7,NA,"lake sediment"
"obs_0537","Ladd 2021 compilation (Guenther et al 2013)","ETH Zurich: doi:10.3929/ethz-b-000412154","TRC, Asia","10.1016/j.quaint.2013.07.013",30.75,86.38,4549,-112,6,-211.2,NA,"lake sediment"
"obs_0538","Ladd 2021 compilation (Guenther et al 2013)","ETH Zurich: doi:10.3929/ethz-b-000412154","TC, Asia","10.1016/j.quaint.2013.07.013",31.05,83.92,4570,-103,3,-219.1,NA,"lake sediment"
"obs_0539","Ladd 2021 compilation (Guenther et al 2013)","ETH Zurich: doi:10.3929/ethz-b-000412154","SXC, Asia","10.1016/j.quaint.2013.07.013",34.58,80.2,5070,-98,19,-196.5,NA,"lake sediment"
"obs_0540","Ladd 2021 compilation (Guenther et al 2013)","ETH Zurich: doi:10.3929/ethz-b-000412154","LMC, Asia","10.1016/j.quaint.2013.07.013",34.58,80.35,5030,-97,19,-209.2,NA,"lake sediment"
"obs_0541","Ladd 2021 compilation (Herrmann et al., 2017)","ETH Zurich: doi:10.3929/ethz-b-000412154","South Africa, Africa","10.1016/j.orggeochem.2017.03.008",-33.51,20.35,NA,-23.05159166,NA,-110,NA,"lake sediment"
"obs_0542","Ladd 2021 compilation (Herrmann et al., 2017)","ETH Zurich: doi:10.3929/ethz-b-000412154","South Africa, Africa","10.1016/j.orggeochem.2017.03.008",-32.87,18.39,NA,-14.73922902,NA,-131,NA,"lake sediment"
"obs_0543","Ladd 2021 compilation (Herrmann et al., 2017)","ETH Zurich: doi:10.3929/ethz-b-000412154","South Africa, Africa","10.1016/j.orggeochem.2017.03.008",-32.86,18.53,NA,-18.09954751,NA,-132,NA,"lake sediment"
"obs_0544","Ladd 2021 compilation (Herrmann et al., 2017)","ETH Zurich: doi:10.3929/ethz-b-000412154","South Africa, Africa","10.1016/j.orggeochem.2017.03.008",-32.79,19.22,NA,-17.87709497,NA,-121,NA,"lake sediment"
"obs_0545","Ladd 2021 compilation (Herrmann et al., 2017)","ETH Zurich: doi:10.3929/ethz-b-000412154","South Africa, Africa","10.1016/j.orggeochem.2017.03.008",-32.79,19.22,NA,-18.20250284,NA,-137,NA,"lake sediment"
"obs_0546","Ladd 2021 compilation (Herrmann et al., 2017)","ETH Zurich: doi:10.3929/ethz-b-000412154","South Africa, Africa","10.1016/j.orggeochem.2017.03.008",-32.72,18.25,NA,-12.5,NA,-131,NA,"lake sediment"
"obs_0547","Ladd 2021 compilation (Herrmann et al., 2017)","ETH Zurich: doi:10.3929/ethz-b-000412154","South Africa, Africa","10.1016/j.orggeochem.2017.03.008",-32.72,18.25,NA,-12.71676301,NA,-146,NA,"lake sediment"
